Date,Kandy,Dambulla
2019-11-19,55.0,42.5
2019-11-20,45.0,30.0
2019-11-21,37.5,30.0
2019-11-22,55.0,55.0
2019-11-25,55.0,55.0
2019-11-26,55.0,32.5
2019-11-27,55.0,52.5
2019-11-28,65.0,60.0
2019-11-29,65.0,75.0
2019-12-02,65.0,55.0
2019-12-03,55.0,50.0
2019-12-04,155.0,185.0
2019-12-06,125.0,145.0
2019-12-07,75.0,72.5
2019-12-09,160.0,180.0
2019-12-12,290.0,235.0
2019-12-13,290.0,255.0
2019-12-16,310.0,290.0
2019-12-17,290.0,310.0
2019-12-18,260.0,185.0
2019-12-19,275.0,175.0
2019-12-20,285.0,245.0
2019-12-23,280.0,220.0
2019-12-24,290.0,240.0
2019-12-26,345.0,290.0
2019-12-27,325.0,310.0
2019-12-30,310.0,310.0
2019-12-31,310.0,275.0
2020-01-01,310.0,315.0
2020-01-07,95.0,100.0
2020-01-10,190.0,165.0
2020-01-12,225.0,175.0
2020-01-13,255.0,260.0
2020-01-14,255.0,260.0
2020-01-16,235.0,265.0
2020-01-17,310.0,255.0
2020-01-20,240.0,255.0
2020-01-21,245.0,190.0
2020-01-22,210.0,185.0
2020-01-23,190.0,172.5
2020-01-24,210.0,210.0
2020-01-27,260.0,255.0
2020-01-28,290.0,300.0
2020-01-29,290.0,310.0
2020-01-30,290.0,285.0
2020-01-31,310.0,275.0
2020-02-01,340.0,315.0
2020-02-03,155.0,110.0
2020-02-07,95.0,100.0
2020-02-09,185.0,165.0
2020-02-10,190.0,165.0
2020-02-11,95.0,85.0
2020-02-12,210.0,235.0
2020-02-14,160.0,165.0
2020-02-17,155.0,115.0
2020-02-18,155.0,135.0
2020-02-19,155.0,150.0
2020-02-20,155.0,155.0
2020-02-24,145.0,130.0
2020-02-25,125.0,145.0
2020-02-26,145.0,110.0
2020-02-27,155.0,110.0
2020-02-28,175.0,125.0
2020-03-01,340.0,310.0
2020-03-02,270.0,250.0
2020-03-03,145.0,120.0
2020-03-07,95.0,100.0
2020-03-09,195.0,160.0
2020-03-11,95.0,105.0
2020-03-12,175.0,150.0
2020-03-13,75.0,75.0
2020-04-03,125.0,110.0
2020-04-08,195.0,180.0
2020-04-09,175.0,150.0
2020-04-11,95.0,130.0
2020-04-12,175.0,170.0
2020-05-02,245.0,190.0
2020-05-03,110.0,70.0
2020-05-10,190.0,175.0
2020-05-11,115.0,130.0
2020-06-01,270.0,255.0
2020-06-03,95.0,75.0
2020-06-07,75.0,85.0
2020-06-08,75.0,170.0
2020-06-10,190.0,175.0
2020-06-11,115.0,135.0
2020-06-15,135.0,120.0
2020-06-16,125.0,140.0
2020-06-17,115.0,95.0
2020-06-18,95.0,125.0
2020-06-19,95.0,105.0
2020-06-22,85.0,90.0
2020-06-23,75.0,92.5
2020-06-24,75.0,80.0
2020-06-25,85.0,80.0
2020-06-26,95.0,90.0
2020-06-29,95.0,90.0
2020-06-30,95.0,77.5
2020-07-01,310.0,270.0
2020-07-07,75.0,90.0
2020-07-08,255.0,205.0
2020-07-09,175.0,190.0
2020-07-10,190.0,185.0
2020-07-12,145.0,145.0
2020-07-13,110.0,110.0
2020-07-14,125.0,110.0
2020-07-15,125.0,120.0
2020-07-16,115.0,120.0
2020-07-17,115.0,110.0
2020-07-20,125.0,135.0
2020-07-21,135.0,105.0
2020-07-22,135.0,105.0
2020-07-23,135.0,130.0
2020-07-24,135.0,125.0
2020-07-27,175.0,180.0
2020-07-28,155.0,175.0
2020-07-29,155.0,175.0
2020-07-30,185.0,205.0
2020-07-31,190.0,170.0
2020-08-01,250.0,225.0
2020-08-07,85.0,90.0
2020-08-09,195.0,170.0
2020-08-10,175.0,145.0
2020-08-12,165.0,190.0
2020-08-13,255.0,240.0
2020-08-14,225.0,240.0
2020-08-17,225.0,230.0
2020-08-18,225.0,230.0
2020-08-19,190.0,220.0
2020-08-20,210.0,180.0
2020-08-21,190.0,155.0
2020-08-24,190.0,175.0
2020-08-25,190.0,180.0
2020-08-26,155.0,190.0
2020-08-27,155.0,185.0
2020-08-28,175.0,140.0
2020-09-01,245.0,245.0
2020-09-07,95.0,90.0
2020-09-09,165.0,185.0
2020-09-10,170.0,160.0
2020-09-11,125.0,110.0
2020-09-12,125.0,160.0
2020-09-14,210.0,220.0
2020-09-15,210.0,215.0
2020-09-16,175.0,210.0
2020-09-17,175.0,220.0
2020-09-18,200.0,170.0
2020-09-21,210.0,200.0
2020-09-22,215.0,165.0
2020-09-23,205.0,165.0
2020-09-24,155.0,160.0
2020-09-25,160.0,180.0
2020-09-28,195.0,150.0
2020-09-29,195.0,155.0
2020-09-30,190.0,150.0
2020-10-03,75.0,55.0
2020-10-07,95.0,105.0
2020-10-08,155.0,140.0
2020-10-09,190.0,185.0
2020-10-11,125.0,135.0
2020-10-13,145.0,130.0
2020-10-14,115.0,115.0
2020-10-15,110.0,110.0
2020-10-16,110.0,130.0
2020-10-19,155.0,175.0
2020-10-20,155.0,185.0
2020-10-21,175.0,165.0
2020-10-22,145.0,105.0
2020-10-23,115.0,105.0
2020-10-26,125.0,155.0
2020-10-27,115.0,150.0
2020-10-28,125.0,135.0
2020-10-29,145.0,155.0
2020-11-03,65.0,65.0
2020-11-08,175.0,145.0
2020-11-09,195.0,180.0
2020-11-11,125.0,135.0
2020-11-12,190.0,165.0
2020-11-13,145.0,165.0
2020-11-16,190.0,220.0
2020-11-17,210.0,210.0
2020-11-18,185.0,175.0
2020-11-19,165.0,175.0
2020-11-20,165.0,155.0
2020-11-23,195.0,215.0
2020-11-24,210.0,210.0
2020-11-25,210.0,210.0
2020-11-26,190.0,230.0
2020-11-27,205.0,230.0
2020-11-30,230.0,210.0
2020-12-03,75.0,65.0
2020-12-08,225.0,195.0
2020-12-10,155.0,95.0
2020-12-11,135.0,170.0
2020-12-14,155.0,135.0
2020-12-15,175.0,135.0
2020-12-16,155.0,155.0
2020-12-17,145.0,145.0
2020-12-18,135.0,145.0
2020-12-21,145.0,140.0
2020-12-22,155.0,145.0
2020-12-23,145.0,135.0
2020-12-24,135.0,135.0
2020-12-28,185.0,145.0
2020-12-30,155.0,145.0
2020-12-31,175.0,90.0
2021-01-01,155.0,130.0
2021-01-02,125.0,145.0
2021-01-03,115.0,110.0
2021-01-04,145.0,145.0
2021-01-07,135.0,165.0
2021-01-09,190.0,185.0
2021-01-10,170.0,155.0
2021-01-11,170.0,120.0
2021-01-13,115.0,90.0
2021-01-15,125.0,125.0
2021-01-18,165.0,180.0
2021-01-19,195.0,190.0
2021-01-20,215.0,210.0
2021-01-21,225.0,230.0
2021-01-22,215.0,200.0
2021-01-25,190.0,225.0
2021-01-26,225.0,185.0
2021-01-27,210.0,210.0
2021-01-29,205.0,175.0
2021-02-02,135.0,110.0
2021-02-03,115.0,140.0
2021-02-07,125.0,120.0
2021-02-08,215.0,240.0
2021-02-09,145.0,200.0
2021-02-11,170.0,170.0
2021-02-12,230.0,240.0
2021-02-15,155.0,130.0
2021-02-16,135.0,140.0
2021-02-17,135.0,170.0
2021-02-18,135.0,125.0
2021-02-19,135.0,130.0
2021-02-22,135.0,150.0
2021-02-23,125.0,155.0
2021-02-24,110.0,85.0
2021-02-25,115.0,110.0
2021-03-02,115.0,90.0
2021-03-03,125.0,125.0
2021-03-05,110.0,125.0
2021-03-08,215.0,240.0
2021-03-11,175.0,200.0
2021-03-12,255.0,245.0
2021-03-15,190.0,185.0
2021-03-16,175.0,160.0
2021-03-17,190.0,190.0
2021-03-18,175.0,185.0
2021-03-19,175.0,195.0
2021-03-22,175.0,145.0
2021-03-23,155.0,150.0
2021-03-24,165.0,152.5
2021-03-25,155.0,160.0
2021-03-26,155.0,165.0
2021-03-29,175.0,170.0
2021-03-30,175.0,165.0
2021-03-31,155.0,155.0
2021-04-01,95.0,105.0
2021-04-03,125.0,110.0
2021-04-05,95.0,110.0
2021-04-08,225.0,235.0
2021-04-10,210.0,220.0
2021-04-19,65.0,45.0
2021-04-20,55.0,45.0
2021-04-21,65.0,72.5
2021-04-22,85.0,105.0
2021-04-23,115.0,110.0
2021-04-27,95.0,110.0
2021-04-28,115.0,110.0
2021-04-29,95.0,110.0
2021-04-30,125.0,110.0
2021-05-01,85.0,95.0
2021-05-02,125.0,110.0
2021-05-03,135.0,125.0
2021-05-04,165.0,110.0
2021-05-05,85.0,140.0
2021-05-07,145.0,155.0
2021-05-08,190.0,225.0
2021-05-10,210.0,260.0
2021-05-11,210.0,210.0
2021-05-13,135.0,115.0
2021-05-17,125.0,145.0
2021-05-18,125.0,155.0
2021-05-19,125.0,165.0
2021-05-20,210.0,240.0
2021-05-21,210.0,270.0
2021-06-01,85.0,125.0
2021-06-04,105.0,105.0
2021-06-05,85.0,75.0
2021-06-07,125.0,110.0
2021-06-08,210.0,215.0
2021-06-09,130.0,120.0
2021-06-10,210.0,245.0
2021-06-12,290.0,290.0
2021-06-18,190.0,200.0
2021-06-21,275.0,290.0
2021-06-22,260.0,220.0
2021-06-23,230.0,165.0
2021-06-25,185.0,240.0
2021-06-28,165.0,240.0
2021-06-29,165.0,145.0
2021-06-30,145.0,135.0
2021-07-01,85.0,80.0
2021-07-04,95.0,85.0
2021-07-05,75.0,95.0
2021-07-07,125.0,125.0
2021-07-10,225.0,235.0
2021-07-12,290.0,290.0
2021-07-13,205.0,185.0
2021-07-14,205.0,200.0
2021-07-15,200.0,250.0
2021-07-16,200.0,225.0
2021-07-19,210.0,250.0
2021-07-20,235.0,240.0
2021-07-22,265.0,240.0
2021-07-26,245.0,175.0
2021-07-27,215.0,235.0
2021-07-28,235.0,250.0
2021-07-29,225.0,245.0
2021-07-30,210.0,245.0
2021-08-01,115.0,110.0
2021-08-02,145.0,110.0
2021-08-03,135.0,125.0
2021-08-04,85.0,82.5
2021-08-06,130.0,140.0
2021-08-07,135.0,140.0
2021-08-10,245.0,270.0
2021-08-11,230.0,265.0
2021-08-12,290.0,270.0
2021-08-13,210.0,215.0
2021-08-16,195.0,230.0
2021-08-17,220.0,230.0
2021-08-18,185.0,190.0
2021-08-19,190.0,230.0
2021-08-20,190.0,190.0
2021-08-24,155.0,135.0
2021-08-25,170.0,155.0
2021-09-02,145.0,110.0
2021-09-03,125.0,120.0
2021-09-04,85.0,145.0
2021-09-06,165.0,210.0
2021-09-07,135.0,135.0
2021-09-08,190.0,195.0
2021-09-09,145.0,135.0
2021-09-11,235.0,265.0
2021-09-12,315.0,280.0
2021-09-13,135.0,115.0
2021-09-14,115.0,90.0
2021-09-15,125.0,110.0
2021-09-16,95.0,90.0
2021-09-17,95.0,95.0
2021-09-21,125.0,105.0
2021-09-22,110.0,115.0
2021-09-23,115.0,110.0
2021-09-24,110.0,105.0
2021-09-27,125.0,150.0
2021-09-28,125.0,155.0
2021-09-29,155.0,170.0
2021-09-30,155.0,160.0
2021-10-02,155.0,110.0
2021-10-03,115.0,110.0
2021-10-05,95.0,95.0
2021-10-09,140.0,130.0
2021-10-11,245.0,265.0
2021-10-12,310.0,290.0
2021-10-13,195.0,145.0
2021-10-14,155.0,155.0
2021-10-15,170.0,142.5
2021-10-18,240.0,190.0
2021-10-21,220.0,230.0
2021-10-22,210.0,165.0
2021-10-25,160.0,165.0
2021-10-26,160.0,180.0
2021-10-27,190.0,175.0
2021-10-28,190.0,190.0
2021-11-01,135.0,115.0
2021-11-02,155.0,115.0
2021-11-05,105.0,85.0
2021-11-08,190.0,215.0
2021-11-10,275.0,260.0
2021-11-11,290.0,300.0
2021-11-15,390.0,415.0
2021-11-16,395.0,340.0
2021-11-17,345.0,310.0
2021-11-19,310.0,265.0
2021-11-22,350.0,300.0
2021-11-23,290.0,300.0
2021-11-24,240.0,215.0
2021-11-25,240.0,210.0
2021-11-26,210.0,195.0
2021-11-29,210.0,230.0
2021-11-30,230.0,235.0
2021-12-01,135.0,90.0
2021-12-02,155.0,110.0
2021-12-03,135.0,105.0
2021-12-05,125.0,105.0
2021-12-07,175.0,190.0
2021-12-08,215.0,230.0
2021-12-10,250.0,230.0
2021-12-11,365.0,305.0
2021-12-13,370.0,340.0
2021-12-14,360.0,340.0
2021-12-15,340.0,310.0
2021-12-16,340.0,275.0
2021-12-17,305.0,215.0
2021-12-20,370.0,250.0
2021-12-21,345.0,265.0
2021-12-22,355.0,310.0
2021-12-23,360.0,325.0
2021-12-24,360.0,325.0
2021-12-27,410.0,325.0
2021-12-28,390.0,300.0
2021-12-29,390.0,290.0
2021-12-30,340.0,335.0
2021-12-31,335.0,190.0
2022-01-02,190.0,165.0
2022-01-04,95.0,150.0
2022-01-06,515.0,550.0
2022-01-07,290.0,225.0
2022-01-08,290.0,325.0
2022-01-09,290.0,275.0
2022-01-11,365.0,370.0
2022-01-12,225.0,135.0
2022-01-13,315.0,320.0
2022-01-18,335.0,305.0
2022-01-19,315.0,300.0
2022-01-20,350.0,340.0
2022-01-21,355.0,345.0
2022-01-24,415.0,390.0
2022-01-25,415.0,425.0
2022-01-26,340.0,375.0
2022-01-27,335.0,370.0
2022-01-28,265.0,325.0
2022-01-31,190.0,165.0
2022-02-02,170.0,165.0
2022-02-03,210.0,210.0
2022-02-06,465.0,480.0
2022-02-08,335.0,375.0
2022-02-09,290.0,290.0
2022-02-11,285.0,275.0
2022-02-12,220.0,145.0
2022-02-14,170.0,165.0
2022-02-15,170.0,175.0
2022-02-17,170.0,165.0
2022-02-18,210.0,180.0
2022-02-21,210.0,190.0
2022-03-01,335.0,190.0
2022-03-02,170.0,150.0
2022-03-03,210.0,240.0
2022-03-06,490.0,575.0
2022-03-08,360.0,365.0
2022-03-10,285.0,300.0
2022-03-11,275.0,245.0
2022-03-14,190.0,180.0
2022-03-15,160.0,170.0
2022-03-16,160.0,170.0
2022-03-18,170.0,160.0
2022-03-21,170.0,140.0
2022-03-22,160.0,155.0
2022-03-23,160.0,160.0
2022-03-24,160.0,190.0
2022-03-25,140.0,150.0
2022-03-28,130.0,140.0
2022-03-29,140.0,150.0
2022-03-30,110.0,140.0
2022-03-31,110.0,140.0
2022-04-03,240.0,205.0
2022-04-04,140.0,145.0
2022-04-05,340.0,415.0
2022-04-07,310.0,315.0
2022-04-08,370.0,330.0
2022-04-10,265.0,325.0
2022-04-11,275.0,300.0
2022-04-18,185.0,150.0
2022-04-19,185.0,150.0
2022-04-21,170.0,275.0
2022-04-22,215.0,300.0
2022-04-25,265.0,325.0
2022-04-26,240.0,300.0
2022-04-27,290.0,365.0
2022-04-29,365.0,365.0
2022-05-01,190.0,160.0
2022-05-04,140.0,135.0
2022-05-05,340.0,305.0
2022-05-07,310.0,250.0
2022-05-08,360.0,425.0
2022-05-09,375.0,425.0
2022-05-10,240.0,225.0
2022-05-12,135.0,115.0
2022-05-13,390.0,375.0
2022-05-17,340.0,325.0
2022-05-18,360.0,475.0
2022-05-19,365.0,455.0
2022-05-20,440.0,410.0
2022-05-23,435.0,525.0
2022-05-24,440.0,550.0
2022-05-25,440.0,575.0
2022-05-26,525.0,575.0
2022-05-27,465.0,575.0
2022-05-30,515.0,550.0
2022-05-31,510.0,585.0
2022-06-01,215.0,155.0
2022-06-06,540.0,575.0
2022-06-07,335.0,315.0
2022-06-09,360.0,415.0
2022-06-10,265.0,325.0
2022-06-12,150.0,115.0
2022-06-13,565.0,575.0
2022-06-15,590.0,575.0
2022-06-16,565.0,475.0
2022-06-17,525.0,375.0
2022-06-20,540.0,425.0
2022-06-21,535.0,425.0
2022-06-22,540.0,425.0
2022-06-23,515.0,425.0
2022-06-24,475.0,435.0
2022-06-27,425.0,375.0
2022-06-28,375.0,300.0
2022-06-29,290.0,225.0
2022-06-30,310.0,225.0
2022-07-01,220.0,170.0
2022-07-03,190.0,200.0
2022-07-04,110.0,142.5
2022-07-06,575.0,575.0
2022-07-07,290.0,275.0
2022-07-09,365.0,325.0
2022-07-10,290.0,290.0
2022-07-14,310.0,275.0
2022-07-15,310.0,325.0
2022-07-18,335.0,375.0
2022-07-19,335.0,375.0
2022-07-20,335.0,365.0
2022-07-21,290.0,305.0
2022-07-22,310.0,375.0
2022-07-25,280.0,325.0
2022-07-26,265.0,325.0
2022-07-27,310.0,325.0
2022-07-28,340.0,325.0
2022-07-29,290.0,325.0
2022-08-02,170.0,185.0
2022-08-03,210.0,175.0
2022-08-04,140.0,130.0
2022-08-06,575.0,585.0
2022-08-08,415.0,475.0
2022-08-09,365.0,400.0
2022-08-11,290.0,250.0
2022-08-15,440.0,325.0
2022-08-16,415.0,325.0
2022-08-17,290.0,250.0
2022-08-18,275.0,275.0
2022-08-19,240.0,225.0
2022-08-22,190.0,215.0
2022-08-23,235.0,190.0
2022-08-24,180.0,210.0
2022-08-25,185.0,185.0
2022-08-26,190.0,215.0
2022-08-29,260.0,225.0
2022-08-30,285.0,240.0
2022-09-02,155.0,165.0
2022-09-03,190.0,155.0
2022-09-05,310.0,310.0
2022-09-06,465.0,550.0
2022-09-08,490.0,525.0
2022-09-09,345.0,390.0
2022-09-11,310.0,265.0
2022-09-12,165.0,165.0
2022-09-13,410.0,425.0
2022-09-14,410.0,425.0
2022-09-15,365.0,465.0
2022-09-16,365.0,375.0
2022-09-19,335.0,340.0
2022-09-20,275.0,275.0
2022-09-21,240.0,225.0
2022-09-22,240.0,260.0
2022-09-23,240.0,305.0
2022-09-26,240.0,265.0
2022-09-27,240.0,215.0
2022-09-28,230.0,200.0
2022-09-29,290.0,225.0
2022-09-30,235.0,185.0
2022-10-01,280.0,250.0
2022-10-02,155.0,150.0
2022-10-03,190.0,170.0
2022-10-06,540.0,500.0
2022-10-08,515.0,515.0
2022-10-10,365.0,365.0
2022-10-11,315.0,265.0
2022-10-13,270.0,225.0
2022-10-14,265.0,225.0
2022-10-17,260.0,265.0
2022-10-18,260.0,265.0
2022-10-19,265.0,250.0
2022-10-20,265.0,260.0
2022-10-21,270.0,230.0
2022-10-25,235.0,240.0
2022-10-26,275.0,275.0
2022-10-27,290.0,280.0
2022-10-28,290.0,260.0
2022-10-31,385.0,380.0
2022-11-01,270.0,285.0
2022-11-02,170.0,180.0
2022-11-03,170.0,165.0
2022-11-07,315.0,275.0
2022-11-10,290.0,315.0
2022-11-11,315.0,295.0
2022-11-14,340.0,325.0
2022-11-15,340.0,335.0
2022-11-16,330.0,320.0
2022-11-17,290.0,315.0
2022-11-18,290.0,305.0
2022-11-21,365.0,335.0
2022-11-22,365.0,325.0
2022-11-23,380.0,335.0
2022-11-24,350.0,325.0
2022-11-25,365.0,305.0
2022-11-28,310.0,255.0
2022-11-29,255.0,180.0
2022-11-30,240.0,190.0
2022-12-01,310.0,265.0
2022-12-04,290.0,285.0
2022-12-05,290.0,415.0
2022-12-07,315.0,275.0
2022-12-08,490.0,475.0
2022-12-09,390.0,475.0
2022-12-10,290.0,245.0
2022-12-12,425.0,340.0
2022-12-13,425.0,375.0
2022-12-14,460.0,305.0
2022-12-15,415.0,375.0
2022-12-16,425.0,325.0
2022-12-19,440.0,425.0
2022-12-20,465.0,425.0
2022-12-21,465.0,425.0
2022-12-22,425.0,375.0
2022-12-23,465.0,425.0
2022-12-26,590.0,525.0
2022-12-27,565.0,425.0
2022-12-28,450.0,325.0
2022-12-29,510.0,425.0
2022-12-30,550.0,475.0
2023-01-02,645.0,550.0
2023-01-03,635.0,575.0
2023-01-04,525.0,565.0
2023-01-05,500.0,525.0
2023-01-09,220.0,275.0
2023-01-09,325.0,275.0
2023-01-10,325.0,315.0
2023-01-11,425.0,325.0
2023-01-11,240.0,365.0
2023-01-12,515.0,400.0
2023-01-12,475.0,485.0
2023-01-16,435.0,425.0
2023-01-17,375.0,375.0
2023-01-18,275.0,290.0
2023-01-19,275.0,275.0
2023-01-20,275.0,275.0
2023-01-23,375.0,385.0
2023-01-24,410.0,275.0
2023-01-25,375.0,270.0
2023-01-26,360.0,335.0
2023-01-27,375.0,405.0
2023-01-30,435.0,360.0
2023-02-01,375.0,340.0
2023-02-02,375.0,300.0
2023-02-03,390.0,340.0
2023-02-06,390.0,365.0
2023-02-07,375.0,325.0
2023-02-08,365.0,325.0
2023-02-08,360.0,355.0
2023-02-09,390.0,355.0
2023-02-10,390.0,425.0
2023-02-10,235.0,235.0
2023-02-11,240.0,325.0
2023-02-13,365.0,385.0
2023-02-14,375.0,365.0
2023-02-15,325.0,375.0
2023-02-16,350.0,375.0
2023-02-17,365.0,375.0
2023-02-20,315.0,295.0
2023-02-21,290.0,325.0
2023-02-22,240.0,200.0
2023-02-23,190.0,225.0
2023-02-24,210.0,230.0
2023-02-27,215.0,165.0
2023-02-28,210.0,210.0
2023-03-01,245.0,205.0
2023-03-02,240.0,215.0
2023-03-03,210.0,200.0
2023-03-07,210.0,205.0
2023-03-08,215.0,245.0
2023-03-08,335.0,325.0
2023-03-09,210.0,215.0
2023-03-10,235.0,200.0
2023-03-10,235.0,275.0
2023-03-11,300.0,275.0
2023-03-13,210.0,175.0
2023-03-14,190.0,200.0
2023-03-15,185.0,210.0
2023-03-16,180.0,225.0
2023-03-17,160.0,165.0
2023-03-20,160.0,165.0
2023-03-21,130.0,140.0
2023-03-22,130.0,125.0
2023-03-23,125.0,125.0
2023-03-24,110.0,115.0
2023-03-27,130.0,140.0
2023-03-28,140.0,140.0
2023-03-29,130.0,130.0
2023-03-30,125.0,140.0
2023-03-31,125.0,85.0
2023-04-03,120.0,90.0
2023-04-04,130.0,110.0
2023-04-06,110.0,80.0
2023-04-08,300.0,315.0
2023-04-09,240.0,205.0
2023-04-10,265.0,325.0
2023-04-10,190.0,200.0
2023-04-11,190.0,200.0
2023-04-12,475.0,475.0
2023-04-17,110.0,105.0
2023-04-18,90.0,85.0
2023-04-19,110.0,85.0
2023-04-20,130.0,265.0
2023-04-21,130.0,130.0
2023-04-24,150.0,130.0
2023-04-25,130.0,150.0
2023-04-26,145.0,165.0
2023-04-27,145.0,150.0
2023-04-28,160.0,175.0
2023-05-02,230.0,235.0
2023-05-03,260.0,240.0
2023-05-04,260.0,260.0
2023-05-08,290.0,310.0
2023-05-09,235.0,265.0
2023-05-09,340.0,265.0
2023-05-10,390.0,325.0
2023-05-10,265.0,300.0
2023-05-11,390.0,325.0
2023-05-12,475.0,475.0
2023-05-12,375.0,375.0
2023-05-15,435.0,430.0
2023-05-16,375.0,360.0
2023-05-17,375.0,275.0
2023-05-18,325.0,375.0
2023-05-19,325.0,330.0
2023-05-22,265.0,215.0
2023-05-23,210.0,235.0
2023-05-24,215.0,215.0
2023-05-25,240.0,215.0
2023-05-26,265.0,325.0
2023-05-29,310.0,225.0
2023-05-30,310.0,325.0
2023-05-31,290.0,265.0
2023-06-01,310.0,305.0
2023-06-02,300.0,305.0
2023-06-05,290.0,285.0
2023-06-06,275.0,325.0
2023-06-07,310.0,315.0
2023-06-08,315.0,300.0
2023-06-09,235.0,215.0
2023-06-09,340.0,350.0
2023-06-10,260.0,325.0
2023-06-11,265.0,285.0
2023-06-12,375.0,415.0
2023-06-12,475.0,425.0
2023-06-13,360.0,365.0
2023-06-14,360.0,375.0
2023-06-15,375.0,375.0
2023-06-16,340.0,375.0
2023-06-19,390.0,375.0
2023-06-20,390.0,390.0
2023-06-21,415.0,375.0
2023-06-22,385.0,380.0
2023-06-23,390.0,415.0
2023-06-26,415.0,425.0
2023-06-27,425.0,425.0
2023-06-28,465.0,440.0
2023-06-30,360.0,335.0
2023-07-04,315.0,275.0
2023-07-05,290.0,300.0
2023-07-06,325.0,290.0
2023-07-07,340.0,275.0
2023-07-08,335.0,315.0
2023-07-09,240.0,305.0
2023-07-10,410.0,400.0
2023-07-11,300.0,275.0
2023-07-11,410.0,340.0
2023-07-12,390.0,325.0
2023-07-12,525.0,355.0
2023-07-13,340.0,350.0
2023-07-14,325.0,375.0
2023-07-17,325.0,375.0
2023-07-18,325.0,370.0
2023-07-19,285.0,325.0
2023-07-20,285.0,275.0
2023-07-21,275.0,325.0
2023-07-24,365.0,325.0
2023-07-25,365.0,355.0
2023-07-26,325.0,330.0
2023-07-27,335.0,325.0
2023-07-28,335.0,335.0
2023-08-08,290.0,325.0
2023-08-09,265.0,275.0
2023-08-11,375.0,315.0
2023-08-12,525.0,375.0
2023-08-14,355.0,375.0
2023-08-15,335.0,365.0
2023-08-16,335.0,375.0
2023-08-17,330.0,325.0
2023-08-18,335.0,365.0
2023-08-21,315.0,375.0
2023-08-22,310.0,330.0
2023-08-23,335.0,375.0
2023-08-24,315.0,360.0
2023-08-25,310.0,340.0
2023-08-28,290.0,285.0
2023-08-29,265.0,305.0
2023-08-31,230.0,265.0
2023-09-08,310.0,325.0
2023-09-10,315.0,340.0
2023-09-11,375.0,280.0
2023-09-13,335.0,365.0
2023-09-14,325.0,360.0
2023-09-15,265.0,330.0
2023-09-18,340.0,310.0
2023-09-19,315.0,310.0
2023-09-20,285.0,225.0
2023-09-21,240.0,305.0
2023-09-22,215.0,195.0
2023-09-25,235.0,260.0
2023-09-26,265.0,275.0
2023-10-08,315.0,340.0
2023-10-10,300.0,305.0
2023-10-11,365.0,275.0
2023-10-13,315.0,365.0
2023-10-16,335.0,375.0
2023-10-17,365.0,375.0
2023-10-18,340.0,380.0
2023-10-19,340.0,425.0
2023-10-20,390.0,315.0
2023-10-23,400.0,475.0
2023-10-24,410.0,475.0
2023-10-25,460.0,475.0
2023-10-26,490.0,515.0
2023-10-27,510.0,525.0
2023-10-30,375.0,475.0
2023-10-31,275.0,315.0
2023-11-08,315.0,325.0
2023-11-09,350.0,315.0
2023-11-10,290.0,350.0
2023-11-12,425.0,325.0
2023-11-13,315.0,375.0
2023-11-14,365.0,325.0
2023-11-15,300.0,330.0
2023-11-16,315.0,325.0
2023-11-17,360.0,340.0
2023-11-20,435.0,375.0
2023-11-21,425.0,400.0
2023-11-22,475.0,375.0
2023-11-23,465.0,475.0
2023-11-24,475.0,475.0
2023-11-27,560.0,505.0
2023-11-28,565.0,515.0
2023-12-09,345.0,325.0
2023-12-10,300.0,325.0
2023-12-12,325.0,250.0
2023-12-13,325.0,275.0
2023-12-14,325.0,310.0
2023-12-15,365.0,315.0
2023-12-18,375.0,315.0
2023-12-19,375.0,275.0
2023-12-20,425.0,360.0
2023-12-21,475.0,375.0
2023-12-22,525.0,415.0
2023-12-27,575.0,500.0
2023-12-28,525.0,550.0
2023-12-29,590.0,475.0
