Date,Kandy,Dambulla,Buy Rate
2023-03-22,140.0,150.0,312.6153
2023-03-23,155.0,150.0,311.2617
2023-03-24,155.0,145.0,314.7491
2023-03-27,155.0,140.0,314.825
2023-03-28,135.0,135.0,315.8454
2023-03-29,140.0,105.0,315.7075
2023-03-30,125.0,100.0,317.7257
2023-03-31,115.0,90.0,318.277
2023-04-03,100.0,85.0,316.7511
2023-04-04,115.0,95.0,313.3744
2023-04-06,257.5,260.0,313.2952
2023-04-10,70.0,72.5,311.6379
2023-04-11,267.5,268.75,311.4414
2023-04-12,465.0,465.0,311.5607
2023-04-17,125.0,90.0,312.0717
2023-04-18,125.0,75.0,312.4139
2023-04-19,125.0,65.0,312.9164
2023-04-20,145.0,105.0,313.1292
2023-04-21,130.0,105.0,313.0593
2023-04-24,140.0,85.0,313.3347
2023-04-25,110.0,90.0,313.2667
2023-04-26,110.0,85.0,313.4509
2023-04-27,135.0,90.0,313.8324
2023-04-28,135.0,100.0,313.9239
2023-05-02,88.0,101.0,313.7362
2023-05-03,106.0,122.0,313.0513
2023-05-04,124.0,143.0,312.5034
2023-05-08,182.5,203.75,312.1955
2023-05-09,75.0,72.5,311.0091
2023-05-10,60.0,90.0,310.9048
2023-05-11,267.5,307.5,308.6645
2023-05-12,475.0,525.0,306.3886
2023-05-15,290.0,310.0,306.1892
2023-05-16,250.0,240.0,305.4335
2023-05-17,175.0,215.0,302.4257
2023-05-18,190.0,210.0,299.2144
2023-05-19,185.0,190.0,300.6519
2023-05-22,190.0,195.0,299.7149
2023-05-23,160.0,200.0,299.1941
2023-05-24,190.0,170.0,297.9878
2023-05-25,170.0,190.0,297.6055
2023-05-26,190.0,210.0,295.6297
2023-05-29,225.0,215.0,289.8986
2023-05-30,225.0,230.0,290.6745
2023-05-31,231.66666666666666,241.66666666666666,287.8711
2023-06-01,238.33333333333334,253.33333333333334,283.8763
2023-06-02,245.0,265.0,287.4258
2023-06-05,117.5,115.0,285.6164
2023-06-06,125.0,140.0,284.8487
2023-06-07,340.0,330.0,285.5677
2023-06-08,207.5,192.5,285.69
2023-06-09,75.0,55.0,288.0867
2023-06-12,440.0,425.0,290.0692
2023-06-13,190.0,170.0,294.9114
2023-06-14,185.0,180.0,303.1925
2023-06-15,170.0,170.0,311.6057
2023-06-16,165.0,170.0,300.5194
2023-06-19,165.0,155.0,297.5388
2023-06-20,165.0,120.0,297.2877
2023-06-21,160.0,110.0,298.4708
2023-06-22,110.0,110.0,298.5485
2023-06-23,110.0,130.0,299.0378
2023-06-26,170.0,200.0,299.8333
2023-06-27,195.0,235.0,301.3255
2023-06-28,290.0,265.0,301.159
2023-07-04,138.33333333333334,128.33333333333334,299.8709
2023-07-05,131.66666666666666,146.66666666666666,298.898
2023-07-06,125.0,165.0,300.0054
2023-07-07,365.0,425.0,302.6459
2023-07-10,132.5,117.5,304.0216
2023-07-11,190.0,180.0,305.1317
2023-07-12,490.0,425.0,306.1518
2023-07-13,425.0,385.0,308.1626
2023-07-14,425.0,415.0,310.4938
2023-07-17,340.0,375.0,313.2921
2023-07-18,315.0,335.0,314.9592
2023-07-19,285.0,280.0,315.2616
2023-07-20,240.0,225.0,316.3078
2023-07-21,215.0,220.0,318.7256
2023-07-24,240.0,210.0,321.1045
2023-07-25,230.0,200.0,323.0392
2023-07-26,205.0,190.0,323.6966
2023-07-27,225.0,185.0,322.8497
2023-07-28,215.0,190.0,322.6693
2023-07-31,233.0,202.0,322.9613
2023-08-02,245.0,210.0,309.7055
2023-08-03,115.0,110.0,308.6091
2023-08-04,190.0,155.0,312.5592
2023-08-07,145.0,165.0,315.0574
2023-08-08,140.0,130.0,315.1109
2023-08-09,75.0,67.5,314.947
2023-08-10,142.5,113.75,313.6129
2023-08-11,210.0,160.0,313.7834
2023-08-14,160.0,135.0,313.9936
2023-08-15,160.0,110.0,314.7214
2023-08-16,115.0,110.0,314.4528
2023-08-17,110.0,95.0,314.7805
2023-08-18,105.0,72.5,316.2866
2023-08-21,80.0,60.0,316.7286
2023-08-22,80.0,65.0,316.9953
2023-08-23,85.0,65.0,317.4681
2023-08-24,90.0,55.0,317.4823
2023-08-25,90.0,65.0,317.8017
2023-08-28,95.0,80.0,317.9628
2023-08-29,95.0,75.0,317.8342
2023-08-31,95.0,85.0,315.3357
2023-09-01,95.0,90.0,314.1999
2023-09-04,177.5,157.5,313.9388
2023-09-05,245.0,210.0,314.8702
2023-09-06,195.0,200.0,315.934
2023-09-07,167.5,160.0,316.2754
2023-09-08,140.0,120.0,316.3124
2023-09-11,190.0,180.0,316.2925
2023-09-12,142.5,137.5,316.5407
2023-09-13,95.0,95.0,316.7737
2023-09-14,90.0,90.0,318.0857
2023-09-15,75.0,90.0,317.5436
2023-09-18,95.0,90.0,317.6039
2023-09-19,105.0,100.0,318.263
2023-09-20,95.0,90.0,318.6982
2023-09-21,85.0,110.0,318.9021
2023-09-22,75.0,95.0,318.5188
2023-09-25,110.0,110.0,318.7387
2023-09-26,130.0,115.0,318.7387
2023-09-27,126.0,110.0,318.2642
2023-10-02,160.0,205.0,318.2787
2023-10-03,135.0,130.0,318.3187
2023-10-04,210.0,185.0,318.1004
2023-10-05,215.0,215.0,318.2266
2023-10-06,320.0,302.5,318.2819
2023-10-09,125.0,125.0,318.305
2023-10-10,125.0,120.0,317.9102
2023-10-11,185.0,190.0,318.0267
2023-10-12,177.5,177.5,318.0688
2023-10-13,170.0,165.0,318.0872
2023-10-16,140.0,135.0,318.1713
2023-10-17,130.0,125.0,318.279
2023-10-18,115.0,110.0,318.9233
2023-10-19,90.0,90.0,319.2969
2023-10-20,80.0,85.0,319.6489
2023-10-23,90.0,100.0,320.3297
2023-10-24,80.0,95.0,320.8134
2023-10-25,90.0,95.0,321.7067
2023-10-26,95.0,85.0,321.3904
2023-10-27,95.0,85.0,321.5495
2023-10-30,80.0,90.0,321.706
2023-10-31,80.0,70.0,322.1725
2023-11-01,115.0,110.0,322.3488
2023-11-02,155.0,135.0,322.4404
2023-11-03,195.0,160.0,323.6552
2023-11-06,312.5,320.0,323.9491
2023-11-07,375.0,355.0,321.5916
2023-11-08,135.0,115.0,322.5072
2023-11-09,110.0,110.0,323.1579
2023-11-10,140.0,135.0,322.4014
2023-11-13,210.0,235.0,322.1205
2023-11-14,285.0,215.0,321.714
2023-11-15,260.0,195.0,322.583
2023-11-16,240.0,180.0,323.3533
2023-11-17,210.0,165.0,322.8376
2023-11-20,230.0,240.0,322.7982
2023-11-21,270.0,225.0,323.0561
2023-11-22,365.0,240.0,323.4758
2023-11-23,340.0,315.0,323.5119
2023-11-24,340.0,325.0,323.5585
2023-11-27,340.0,355.0,323.6397
2023-11-28,340.0,330.0,324.1133
2023-11-29,278.3333333333333,270.0,324.1526
2023-11-30,216.66666666666669,210.0,323.4672
2023-12-01,155.0,150.0,322.9017
2023-12-04,293.75,258.75,322.8933
2023-12-05,340.0,295.0,323.0041
2023-12-06,190.0,175.0,322.6889
2023-12-07,360.0,365.0,321.8784
2023-12-08,235.0,237.5,321.8364
2023-12-11,320.0,281.25,322.185
2023-12-12,490.0,410.0,322.2493
2023-12-13,425.0,375.0,321.7707
2023-12-14,365.0,405.0,322.2364
2023-12-15,390.0,380.0,321.694
2023-12-18,475.0,415.0,321.9469
2023-12-19,465.0,425.0,321.9259
2023-12-20,425.0,415.0,321.894
2023-12-21,425.0,425.0,321.9202
2023-12-22,510.0,465.0,321.4635
2023-12-27,310.0,320.0,320.5347
2023-12-28,335.0,295.0,319.1454
2023-12-29,525.0,350.0,319.1762
