Date,Kandy,Dambulla,Buy Rate
2022-09-07,157.5,155.0,358.33
2022-09-08,130.0,125.0,358.42
2022-09-09,160.0,145.0,358.54
2022-09-10,203.33,205.0,358.62
2022-09-11,246.67,265.0,358.7
2022-09-12,290.0,325.0,358.78
2022-09-13,255.0,235.0,358.79
2022-09-14,250.0,260.0,358.93
2022-09-15,210.0,240.0,358.93
2022-09-16,170.0,165.0,358.94
2022-09-17,183.33,176.67,359.02
2022-09-18,196.67,188.33,359.1
2022-09-19,210.0,200.0,359.18
2022-09-20,220.0,230.0,359.14
2022-09-21,210.0,205.0,359.18
2022-09-22,230.0,210.0,359.19
2022-09-23,225.0,225.0,359.19
2022-09-24,220.0,216.67,359.19
2022-09-25,215.0,208.33,359.19
2022-09-26,210.0,200.0,359.19
2022-09-27,210.0,200.0,359.19
2022-09-28,205.0,195.0,359.19
2022-09-29,205.0,210.0,359.16
2022-09-30,200.0,200.0,359.16
2022-10-01,161.67,161.67,359.16
2022-10-02,123.33,123.33,359.16
2022-10-03,85.0,85.0,359.16
2022-10-04,115.0,108.33,359.16
2022-10-05,145.0,131.67,359.16
2022-10-06,175.0,155.0,359.16
2022-10-07,157.5,142.5,359.17
2022-10-08,170.62,160.62,359.18
2022-10-09,183.75,178.75,359.2
2022-10-10,196.88,196.88,359.22
2022-10-11,210.0,215.0,359.24
2022-10-12,192.5,202.5,359.66
2022-10-13,175.0,190.0,359.7
2022-10-14,175.0,135.0,359.82
2022-10-15,180.0,160.0,360.0
2022-10-16,185.0,185.0,360.18
2022-10-17,190.0,210.0,360.35
2022-10-18,190.0,200.0,360.41
2022-10-19,190.0,185.0,360.45
2022-10-20,190.0,200.0,360.59
2022-10-21,210.0,205.0,360.73
2022-10-22,208.75,205.0,360.73
2022-10-23,207.5,205.0,360.72
2022-10-24,206.25,205.0,360.72
2022-10-25,205.0,205.0,360.71
2022-10-26,265.0,215.0,360.65
2022-10-27,255.0,215.0,360.65
2022-10-28,225.0,195.0,360.63
2022-10-29,220.0,215.0,360.64
2022-10-30,215.0,235.0,360.65
2022-10-31,210.0,255.0,360.65
2022-11-01,190.0,200.0,360.66
2022-11-02,125.0,120.0,360.71
2022-11-03,75.0,85.0,360.76
2022-11-04,105.0,111.25,360.89
2022-11-05,129.58,131.35,360.89
2022-11-06,154.17,151.46,360.89
2022-11-07,178.75,171.56,360.89
2022-11-08,203.33,191.67,360.89
2022-11-09,211.67,193.33,360.97
2022-11-10,220.0,195.0,360.97
2022-11-11,210.0,215.0,360.97
2022-11-12,216.67,223.33,360.97
2022-11-13,223.33,231.67,360.97
2022-11-14,230.0,240.0,360.97
2022-11-15,260.0,215.0,360.97
2022-11-16,245.0,220.0,360.98
2022-11-17,235.0,215.0,360.99
2022-11-18,290.0,250.0,360.99
2022-11-19,301.67,275.0,360.99
2022-11-20,313.33,300.0,360.99
2022-11-21,325.0,325.0,360.99
2022-11-22,310.0,325.0,360.99
2022-11-23,290.0,340.0,360.99
2022-11-24,310.0,350.0,360.99
2022-11-25,345.0,340.0,360.29
2022-11-26,355.0,353.33,360.29
2022-11-27,365.0,366.67,360.29
2022-11-28,375.0,380.0,360.29
2022-11-29,365.0,305.0,361.24
2022-11-30,365.0,325.0,361.25
2022-12-01,180.0,185.0,361.25
2022-12-02,148.33,151.67,361.25
2022-12-03,127.22,179.44,361.27
2022-12-04,106.11,207.22,361.29
2022-12-05,85.0,235.0,361.3
2022-12-06,162.5,222.5,361.3
2022-12-07,153.75,188.75,361.3
2022-12-08,145.0,155.0,361.3
2022-12-09,225.0,210.0,361.3
2022-12-10,253.33,241.67,361.27
2022-12-11,281.67,273.33,361.23
2022-12-12,310.0,305.0,361.2
2022-12-13,310.0,325.0,361.2
2022-12-14,310.0,325.0,361.2
2022-12-15,340.0,325.0,361.2
2022-12-16,335.0,315.0,361.2
2022-12-17,333.33,318.33,361.2
2022-12-18,331.67,321.67,361.2
2022-12-19,330.0,325.0,361.2
2022-12-20,315.0,310.0,361.08
2022-12-21,330.0,315.0,361.08
2022-12-22,240.0,265.0,361.09
2022-12-23,265.0,285.0,360.9
2022-12-24,281.25,288.75,360.77
2022-12-25,297.5,292.5,360.64
2022-12-26,313.75,296.25,360.52
2022-12-27,330.0,300.0,360.39
2022-12-28,310.0,300.0,360.42
2022-12-29,290.0,300.0,360.42
2022-12-30,310.0,280.0,360.41
2022-12-31,258.33,241.67,360.41
